12-11-2024,PRANAV SURGICALS,17364.00
12-11-2024,PRANAV SURGICALS,5880.00
14-11-2024,TOUCH SAFE SURGICAL,1792.00
14-11-2024,MAA CHANDRA PHARMA(P),1165.00
14-11-2024,UMA AGENCY(P),7056.00
15-11-2024,TOONBRANDS SOLTUIONS PVT LTD,42560.00
15-11-2024,TOONBRANDS SOLTUIONS PVT LTD,51072.00
16-11-2024,TOONBRANDS SOLTUIONS PVT LTD,34048.00
16-11-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,81766.00
16-11-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,247342.00
18-11-2024,MITANSH SURGICAL (P),9274.00
18-11-2024,STOE LIFE PRIVATE LIMITED,10427.00
18-11-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,67464.00
18-11-2024,UMA AGENCY(P),2120.00
19-11-2024,TOONBRANDS SOLTUIONS PVT LTD,170240.00
20-11-2024,HADRIANA PRIVATE LIMITED,2604.00
20-11-2024,SWISS MEDICAL STORES(P),4368.00
21-11-2024,TOONBRANDS SOLTUIONS PVT LTD,170240.00
21-11-2024,PRANAV SURGICALS,32878.00
21-11-2024,ASTRID HEALTHCARE LLP,13440.00
21-11-2024,CURE LIFESCIENCES,2174.00
22-11-2024,HADRIANA PRIVATE LIMITED,10046.00
22-11-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,108580.00
22-11-2024,CURE LIFESCIENCES,9324.00
22-11-2024,ANS PHARMA,6828.00
25-11-2024,ORANGE MEDICARE,1183.00
25-11-2024,REVIVE ENTERPRISE,24165.00
26-11-2024,YAMUNA MEDITECH PVT.LTD,14224.00
26-11-2024,HELTHRENZ GLOBAL LLP,7252.00
26-11-2024,WEST INDIA LIFESCIENCE,6774.00
26-11-2024,SHANTI MEDICARE(P),4187.00
26-11-2024,HADRIANA PRIVATE LIMITED,4325.00
28-11-2024,HADRIANA PRIVATE LIMITED,2800.00
28-11-2024,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,43574.00
28-11-2024,ASTRID HEALTHCARE LLP,102660.00
29-11-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,223602.00
29-11-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,174476.00
30-11-2024,MAA CHANDRA PHARMA(P),1568.00
30-11-2024,UMA AGENCY(P),621.00
02-12-2024,UMA AGENCY(P),621.00
02-12-2024,ISCON SURGICALS LIMITED (P),4687.00
03-12-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,62300.00
03-12-2024,FUSION DISTRIBUTORS(P),30643.00
05-12-2024,STOE LIFE PRIVATE LIMITED,5527.00
05-12-2024,TOONBRANDS SOLTUIONS PVT LTD,42560.00
05-12-2024,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,5484.00
05-12-2024,ASTRID HEALTHCARE LLP,218760.00
06-12-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,29540.00
06-12-2024,TOONBRANDS SOLTUIONS PVT LTD,34048.00
07-12-2024,SWISS MEDICAL STORES(P),2184.00
09-12-2024,ZYKEM HEALTHCARE PVT LTD,70964.00
09-12-2024,TOONBRANDS SOLTUIONS PVT LTD,85120.00
10-12-2024,ASTRID HEALTHCARE LLP,13440.00
11-12-2024,RIBBEL INERNATIONAL LTD.,31752.00
11-12-2024,KAPOOR MEDICAL SOLUTION,37968.00
11-12-2024,ASTRID HEALTHCARE LLP,171100.00
11-12-2024,HADRIANA PRIVATE LIMITED,59571.00
12-12-2024,PRANAV ENTERPRISE,13216.00
13-12-2024,TOONBRANDS SOLTUIONS PVT LTD,43252.00
13-12-2024,TOUCH SAFE SURGICAL,848.00
13-12-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,159566.00
13-12-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,222838.00
13-12-2024,PROMEA THERAPEUTICS PRIVATE LIMITED,96900.00
14-12-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,37817.00
14-12-2024,TOUCH SAFE SURGICAL,1429.00
14-12-2024,P D PHARMA(P),1176.00
16-12-2024,MITANSH SURGICAL (P),4767.00
16-12-2024,SOLLAR BIO LFE,1219.00
17-12-2024,TOONBRANDS SOLTUIONS PVT LTD,4.00
19-12-2024,TOUCH SAFE SURGICAL,4435.00
19-12-2024,SOLLAR BIO LFE,2560.00
20-12-2024,CURE LIFESCIENCES,41216.00
20-12-2024,KARE SURGICAL(P),17168.00
20-12-2024,KAVYA DISTRIBUTORS,5670.00
20-12-2024,PATEL PHARMA(P),4292.00
23-12-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,75745.00
23-12-2024,ALPHA MEDICARE AND DEVICES PVT.LTD.,34062.00
23-12-2024,ASTRID HEALTHCARE LLP,0.00
25-12-2024,CURE LIFESCIENCES,16861.00
27-12-2024,HADRIANA PRIVATE LIMITED,17024.00
27-12-2024,HADRIANA PRIVATE LIMITED,2903.00
28-12-2024,SHRI MUKUND MEDICARE PRIVATE LIMITED,484.00
28-12-2024,KAVYA DISTRIBUTORS,1987.00
30-12-2024,TOONBRANDS SOLTUIONS PVT LTD,94434.00
31-12-2024,SOLLAR BIO LFE,1280.00
31-12-2024,PRANAV ENTERPRISE,2085.00
02-01-2025,HI-TECH SURGICAL & FITNESS,2643.00
02-01-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,37699.00
02-01-2025,MITANSH SURGICAL (P),1439.00
02-01-2025,HADRIANA PRIVATE LIMITED,10002.00
03-01-2025,TOUCH SAFE SURGICAL,3387.00
04-01-2025,TOONBRANDS SOLTUIONS PVT LTD,34048.00
04-01-2025,TOONBRANDS SOLTUIONS PVT LTD,34048.00
06-01-2025,TOONBRANDS SOLTUIONS PVT LTD,170240.00
07-01-2025,KAVYA DISTRIBUTORS,1523.00
07-01-2025,TECHNOCARE MEDISYSTEMS,413.00
07-01-2025,HI-TECH SURGICAL & FITNESS,23137.00
08-01-2025,MITANSH SURGICAL (P),58.00
08-01-2025,SOLLAR BIO LFE,1008.00
08-01-2025,MAKSON HEALTHCARE,314.00
08-01-2025,HI-TECH SURGICAL & FITNESS,45920.00
08-01-2025,HI-TECH SURGICAL & FITNESS,25760.00
08-01-2025,HI-TECH SURGICAL & FITNESS,46025.00
08-01-2025,HI-TECH SURGICAL & FITNESS,20720.00
08-01-2025,HI-TECH SURGICAL & FITNESS,48085.00
08-01-2025,HI-TECH SURGICAL & FITNESS,44800.00
08-01-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,33609.00
09-01-2025,SOLLAR BIO LFE,2464.00
09-01-2025,TOUCH SAFE SURGICAL,2332.00
09-01-2025,HADRIANA PRIVATE LIMITED,12320.00
09-01-2025,VINAYAK ENTERPRISES,2124.00
10-01-2025,SWAMI ORTHO AIDS,9744.00
11-01-2025,ZYKEM HEALTHCARE PVT LTD,193536.00
11-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,546587.00
11-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,208639.00
13-01-2025,FUSION DISTRIBUTORS(P),4829.00
13-01-2025,PRANAV ENTERPRISE,17242.00
13-01-2025,ANS PHARMA,1586.00
13-01-2025,GENUINE MEDICAL AGENCY(P),1445.00
13-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,147840.00
13-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,131446.00
16-01-2025,ASTRID HEALTHCARE LLP,3360.00
16-01-2025,TOUCH SAFE SURGICAL,1344.00
17-01-2025,TOONBRANDS SOLTUIONS PVT LTD,18526.00
17-01-2025,TOUCH SAFE SURGICAL,7998.00
17-01-2025,ASTRID HEALTHCARE LLP,16800.00
18-01-2025,HADRIANA PRIVATE LIMITED,4187.00
20-01-2025,REVIVE ENTERPRISE,10806.00
21-01-2025,CURE LIFESCIENCES,12365.00
21-01-2025,TOONBRANDS SOLTUIONS PVT LTD,265374.00
22-01-2025,UMA AGENCY(P),4724.00
22-01-2025,LORD KRISHNA GLOBAL SOURCING PRIVATE LTD,8354.00
23-01-2025,PM NETWORK,5779.00
23-01-2025,HI-TECH PHARMA,8792.00
24-01-2025,ASTRID HEALTHCARE LLP,25200.00
25-01-2025,PRANAV SURGICALS,18200.00
27-01-2025,KAPOOR MEDICAL SOLUTION,60749.00
27-01-2025,CURE LIFESCIENCES,82432.00
27-01-2025,STOE LIFE PRIVATE LIMITED,11054.00
27-01-2025,ASTRID HEALTHCARE LLP,54557.00
27-01-2025,TOONBRANDS SOLTUIONS PVT LTD,97138.00
28-01-2025,PM NETWORK,18816.00
29-01-2025,HADRIANA PRIVATE LIMITED,7175.00
30-01-2025,REVIVE ENTERPRISE,8467.00
30-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,193698.00
30-01-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,137383.00
31-01-2025,TOONBRANDS SOLTUIONS PVT LTD,37052.00
31-01-2025,MITANSH SURGICAL (P),1439.00
01-02-2025,CURE LIFESCIENCES,1.00
01-02-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,5484.00
01-02-2025,HADRIANA PRIVATE LIMITED,6698.00
01-02-2025,TOUCH SAFE SURGICAL,246.00
01-02-2025,SWISS MEDICAL STORES(P),2184.00
03-02-2025,TOONBRANDS SOLTUIONS PVT LTD,42560.00
04-02-2025,CURE LIFESCIENCES,1499.00
06-02-2025,ASTRID HEALTHCARE LLP,0.00
07-02-2025,CURE LIFESCIENCES,14437.00
07-02-2025,PRANAV SURGICALS,1677.00
07-02-2025,PRANAV ENTERPRISE,15148.00
08-02-2025,PRANAV SURGICALS,10853.00
08-02-2025,ASTRID HEALTHCARE LLP,8400.00
10-02-2025,HADRIANA PRIVATE LIMITED,8277.00
10-02-2025,CURE LIFESCIENCES,37094.00
11-02-2025,MITANSH SURGICAL (P),2878.00
12-02-2025,ASTRID HEALTHCARE LLP,25200.00
12-02-2025,REVIVE ENTERPRISE,8494.00
17-02-2025,ASTRID HEALTHCARE LLP,50400.00
17-02-2025,SWAMI ORTHO AIDS,383500.00
17-02-2025,TOONBRANDS SOLTUIONS PVT LTD,23520.00
18-02-2025,WEST INDIA LIFESCIENCE,4850.00
19-02-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,93073.00
19-02-2025,HADRIANA PRIVATE LIMITED,13210.00
19-02-2025,ASTRID HEALTHCARE LLP,34087.00
20-02-2025,PRANAV ENTERPRISE,7840.00
20-02-2025,PRANAV SURGICALS,1677.00
20-02-2025,TOUCH SAFE SURGICAL,12880.00
20-02-2025,PRANAV SURGICALS,8682.00
20-02-2025,HADRIANA PRIVATE LIMITED,3332.00
22-02-2025,PRANAV ENTERPRISE,7308.00
22-02-2025,ASTRID HEALTHCARE LLP,42000.00
24-02-2025,ZYKEM HEALTHCARE PVT LTD,349440.00
24-02-2025,TOONBRANDS SOLTUIONS PVT LTD,72444.00
24-02-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,101136.00
24-02-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,201174.00
25-02-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,28970.00
26-02-2025,HADRIANA PRIVATE LIMITED,4257.00
26-02-2025,WEST INDIA LIFESCIENCE,13046.00
26-02-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,62715.00
26-02-2025,FUSION DISTRIBUTORS(P),5181.00
27-02-2025,TOUCH SAFE SURGICAL,1075.00
27-02-2025,PRANAV ENTERPRISE,5286.00
01-03-2025,RIBBEL INERNATIONAL LTD.,21168.00
04-03-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,733789.00
05-03-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,6160.00
06-03-2025,UDAY SURGIPHARMA(P),6003.00
07-03-2025,TOONBRANDS SOLTUIONS PVT LTD,35392.00
07-03-2025,KAVYA DISTRIBUTORS,7840.00
07-03-2025,P D PHARMA(P),2352.00
07-03-2025,VASURA MEDICAL AGENCIES,2128.00
07-03-2025,PRANAV SURGICALS,1902.00
08-03-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,49034.00
08-03-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,10349.00
08-03-2025,PM NETWORK,11088.00
08-03-2025,TOONBRANDS SOLTUIONS PVT LTD,37052.00
08-03-2025,TOONBRANDS SOLTUIONS PVT LTD,35392.00
10-03-2025,FUSION DISTRIBUTORS(P),14708.00
10-03-2025,PRANAV SURGICALS,15492.00
10-03-2025,MAKSON HEALTHCARE,16486.00
12-03-2025,ASTRID HEALTHCARE LLP,10752.00
17-03-2025,TOONBRANDS SOLTUIONS PVT LTD,37052.00
17-03-2025,HADRIANA PRIVATE LIMITED,1246.00
17-03-2025,PM NETWORK,134400.00
18-03-2025,FUSION DISTRIBUTORS(P),12480.00
18-03-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,0.00
19-03-2025,TOUCH SAFE SURGICAL,541.00
19-03-2025,SOLLAR BIO LFE,1275.00
19-03-2025,TOONBRANDS SOLTUIONS PVT LTD,176960.00
19-03-2025,PRANAV SURGICALS,4336.00
19-03-2025,TOUCH SAFE SURGICAL,1344.00
20-03-2025,TOONBRANDS SOLTUIONS PVT LTD,88480.00
20-03-2025,HADRIANA PRIVATE LIMITED,5478.00
20-03-2025,ASTRID HEALTHCARE LLP,124992.00
21-03-2025,FUSION DISTRIBUTORS(P),5181.00
21-03-2025,PRANAV ENTERPRISE,7840.00
21-03-2025,TOUCH SAFE SURGICAL,1792.00
22-03-2025,HADRIANA PRIVATE LIMITED,6698.00
22-03-2025,SWISS MEDICAL STORES(P),2621.00
22-03-2025,HADRIANA PRIVATE LIMITED,5750.00
24-03-2025,VISA INDUSTRIES,44800.00
24-03-2025,ASTRID HEALTHCARE LLP,6810.00
24-03-2025,TOUCH SAFE SURGICAL,1960.00
24-03-2025,KAPOOR MEDICAL SOLUTION,22781.00
27-03-2025,WEST INDIA LIFESCIENCE,1747.00
27-03-2025,TOONBRANDS SOLTUIONS PVT LTD,35392.00
28-03-2025,PM NETWORK,11088.00
28-03-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,26700.00
29-03-2025,KAVYA DISTRIBUTORS,1050.00
29-03-2025,TOUCH SAFE SURGICAL,848.00
07-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,623681.00
07-04-2025,HI-TECH SURGICAL & FITNESS,6460.00
02-10-2025,FUSION DISTRIBUTORS(P),0.00
01-04-2025,PARSHWA MEDICAL & SURGICAL (P),2318.00
01-04-2025,PRANAV SURGICALS,3920.00
03-04-2025,TOUCH SAFE SURGICAL,151.00
03-04-2025,PRANAV ENTERPRISE,7840.00
03-04-2025,VASURA MEDICAL AGENCIES,2128.00
03-04-2025,PRANAV SURGICALS,5916.00
03-04-2025,CURE LIFESCIENCES,9247.00
04-04-2025,HADRIANA PRIVATE LIMITED,16835.00
04-04-2025,SWISS MEDICAL STORES(P),4368.00
04-04-2025,PRANAV ENTERPRISE,5286.00
04-04-2025,REVIVE ENTERPRISE,10806.00
04-04-2025,TOUCH SAFE SURGICAL,1792.00
04-04-2025,FUSION DISTRIBUTORS(P),7162.00
04-04-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,5775.00
05-04-2025,ASTRID HEALTHCARE LLP,7080.00
05-04-2025,TOONBRANDS SOLTUIONS PVT LTD,35392.00
06-04-2025,HI-TECH SURGICAL & FITNESS,2477.00
07-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,298646.00
08-04-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,70283.00
08-04-2025,PM NETWORK,19488.00
08-04-2025,WEST INDIA LIFESCIENCE,5767.00
08-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,166961.00
09-04-2025,TOONBRANDS SOLTUIONS PVT LTD,53088.00
09-04-2025,HI-TECH SURGICAL & FITNESS,6461.00
10-04-2025,FUSION DISTRIBUTORS(P),19889.00
10-04-2025,TOUCH SAFE SURGICAL,6182.00
10-04-2025,PRANAV SURGICALS,17109.00
11-04-2025,TOONBRANDS SOLTUIONS PVT LTD,37052.00
11-04-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,81958.00
15-04-2025,TOUCH SAFE SURGICAL,2348.00
15-04-2025,HADRIANA PRIVATE LIMITED,16238.00
15-04-2025,KRISHNA SURGICAL (VADODARA),19933.00
16-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,97324.00
16-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,130066.00
16-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,144933.00
17-04-2025,REVIVE ENTERPRISE,8467.00
17-04-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,30012.00
17-04-2025,PRANAV SURGICALS,12602.00
17-04-2025,FUSION DISTRIBUTORS(P),7683.00
17-04-2025,MITANSH SURGICAL (P),1848.00
18-04-2025,PM NETWORK,11760.00
19-04-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,37128.00
19-04-2025,KAPOOR MEDICAL SOLUTION,79475.00
21-04-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,5484.00
21-04-2025,CURE LIFESCIENCES,742.00
21-04-2025,UMA AGENCY(P),3942.00
22-04-2025,TOONBRANDS SOLTUIONS PVT LTD,36960.00
22-04-2025,TOONBRANDS SOLTUIONS PVT LTD,92492.00
23-04-2025,FUSION DISTRIBUTORS(P),7683.00
23-04-2025,SWISS MEDICAL STORES(P),17248.00
23-04-2025,HADRIANA PRIVATE LIMITED,2576.00
24-04-2025,TOUCH SAFE SURGICAL,13311.00
24-04-2025,VIHAAN ENTERPRISE,1534.00
24-04-2025,PM NETWORK,27003.00
24-04-2025,PRANAV SURGICALS,1053.00
25-04-2025,TOONBRANDS SOLTUIONS PVT LTD,101663.00
25-04-2025,PM NETWORK,7616.00
25-04-2025,TOUCH SAFE SURGICAL,7728.00
25-04-2025,PRANAV SURGICALS,3920.00
25-04-2025,MAA CHANDRA PHARMA(P),997.00
26-04-2025,VANN CARE PHARMA PRIVATE LIMITED,11290.00
28-04-2025,VANN CARE PHARMA PRIVATE LIMITED,62361.00
28-04-2025,KRISHNA SURGICAL (VADODARA),4746.00
28-04-2025,ORION SUTURES INDIA PRIVATE LIMITED,7672.00
29-04-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,6978.00
29-04-2025,FUSION DISTRIBUTORS(P),5181.00
29-04-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,17982.00
30-04-2025,VANN CARE PHARMA PRIVATE LIMITED,190512.00
30-04-2025,HADRIANA PRIVATE LIMITED,1792.00
02-05-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,55154.00
01-05-2025,KAVYA DISTRIBUTORS,2500.00
01-05-2025,CURE LIFESCIENCES,7790.00
02-05-2025,PM NETWORK,19354.00
02-05-2025,HADRIANA PRIVATE LIMITED,2464.00
29-04-2025,VANN CARE PHARMA PRIVATE LIMITED,282240.00
07-05-2025,ASTRID HEALTHCARE LLP,35840.00
07-05-2025,HADRIANA PRIVATE LIMITED,3091.00
07-05-2025,TOONBRANDS SOLTUIONS PVT LTD,36960.00
07-05-2025,KAVYA DISTRIBUTORS,4166.00
07-05-2025,CURE LIFESCIENCES,5625.00
07-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,131608.00
07-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,196852.00
08-05-2025,TOONBRANDS SOLTUIONS PVT LTD,37052.00
08-05-2025,NITYAM SURGICAL AND CO (P),4869.00
09-05-2025,KRISHNA SURGICAL (VADODARA),23730.00
10-05-2025,TOONBRANDS SOLTUIONS PVT LTD,4632.00
10-05-2025,SWISS MEDICAL STORES(P),2587.00
10-05-2025,HADRIANA PRIVATE LIMITED,8372.00
10-05-2025,LIFESHIELD HEALTHCARE PVT LTD,10452.00
10-05-2025,KAVYA DISTRIBUTORS,588.00
10-05-2025,PRANAV SURGICALS,3920.00
12-05-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,54376.00
12-05-2025,PM NETWORK,18816.00
12-05-2025,ANURADHA ENTERPRISES,123200.00
12-05-2025,OOPTUS HEALTHCARE,308000.00
12-05-2025,UMA AGENCY(P),4725.00
14-07-2025,MAA CHANDRA PHARMA(P),659.00
13-05-2025,HADRIANA PRIVATE LIMITED,14207.00
13-05-2025,MAA CHANDRA PHARMA(P),526.00
13-05-2025,PRANAV SURGICALS,3920.00
13-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,640637.00
14-05-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,93844.00
14-05-2025,TOUCH SAFE SURGICAL,17136.00
14-05-2025,TOUCH SAFE SURGICAL,1792.00
14-05-2025,SWAMI ORTHO AIDS,9744.00
14-05-2025,KAVYA DISTRIBUTORS,1505.00
15-05-2025,OOPTUS HEALTHCARE,215600.00
16-05-2025,TOUCH SAFE SURGICAL,3360.00
16-05-2025,MITANSH SURGICAL (P),2878.00
16-05-2025,VASURA MEDICAL AGENCIES,9645.00
17-05-2025,UDAY SURGIPHARMA(P),4547.00
17-05-2025,TOONBRANDS SOLTUIONS PVT LTD,55532.00
17-05-2025,HI-TECH MEDICS PRIVATE LIMITED,4234.00
17-05-2025,JAISONMED PRIVATE LIMITED,57523.00
19-05-2025,ORANGE MEDICARE,316.00
19-05-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,41001.00
19-05-2025,REVIVE ENTERPRISE,12083.00
20-05-2025,STAR INDIA TRADING,4725.00
20-05-2025,VASURA MEDICAL AGENCIES,6048.00
21-05-2025,CURE LIFESCIENCES,2943.00
21-05-2025,ASTRID HEALTHCARE LLP,17920.00
23-05-2025,PM NETWORK,5712.00
23-05-2025,UNITY DISTRIBUTORS,100800.00
23-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,162170.00
24-05-2025,TOUCH SAFE SURGICAL,5230.00
24-05-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,29635.00
25-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,494315.00
25-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,19894.00
26-05-2025,KAPOOR MEDICAL SOLUTION,26320.00
26-05-2025,KAVYA DISTRIBUTORS,9622.00
26-05-2025,HADRIANA PRIVATE LIMITED,4337.00
26-05-2025,PM NETWORK,188244.00
29-05-2025,PRANAV SURGICALS,15492.00
29-05-2025,TOUCH SAFE SURGICAL,10416.00
29-05-2025,FUSION DISTRIBUTORS(P),14186.00
31-05-2025,REVIVE ENTERPRISE,7849.00
31-05-2025,ASTRID HEALTHCARE LLP,10752.00
31-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,92231.00
31-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,102925.00
31-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,12842.00
31-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,93543.00
02-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,152786.00
31-05-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,44842.00
02-06-2025,JAISONMED PRIVATE LIMITED,28762.00
02-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,31147.00
03-06-2025,ASTRID HEALTHCARE LLP,28672.00
05-06-2025,FUSION DISTRIBUTORS(P),20025.00
05-06-2025,VASURA MEDICAL AGENCIES,5712.00
07-06-2025,HADRIANA PRIVATE LIMITED,7672.00
09-06-2025,SWISS MEDICAL STORES(P),4312.00
09-06-2025,PM NETWORK,19085.00
11-06-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,94500.00
11-06-2025,HADRIANA PRIVATE LIMITED,791.00
11-06-2025,PUROLIFE PHARMACEUTICALS,53298.00
11-06-2025,TOUCH SAFE SURGICAL,10937.00
11-06-2025,PRANAV SURGICALS,5598.00
12-06-2025,TVISHA SURGICAL(P MAHUVA),5824.00
12-06-2025,MAA CHANDRA PHARMA(P),997.00
12-06-2025,ASTRID HEALTHCARE LLP,11088.00
12-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,66189.00
12-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,577866.00
13-06-2025,VASURA MEDICAL AGENCIES,2184.00
13-06-2025,TOUCH SAFE SURGICAL,1344.00
13-06-2025,KARE SURGICAL(P),29085.00
17-06-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,40055.00
17-06-2025,UNITY DISTRIBUTORS,50400.00
17-06-2025,TOUCH SAFE SURGICAL,1075.00
18-06-2025,PM NETWORK,19040.00
18-06-2025,ASTRID HEALTHCARE LLP,17920.00
19-06-2025,KRISHNA SURGICAL (VADODARA),9492.00
19-06-2025,FUSION DISTRIBUTORS(P),7025.00
19-06-2025,SOLLAR BIO LFE,3400.00
19-06-2025,PRANAV ENTERPRISE,7840.00
19-06-2025,PRANAV SURGICALS,12407.00
20-06-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,17338.00
20-06-2025,MITANSH SURGICAL (P),3326.00
20-06-2025,PRANAV SURGICALS,4019.00
21-06-2025,VASURA MEDICAL AGENCIES,2251.00
21-06-2025,MAA CHANDRA PHARMA(P),526.00
25-06-2025,HADRIANA PRIVATE LIMITED,2604.00
25-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,75371.00
25-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,186117.00
26-06-2025,KAVYA DISTRIBUTORS,5833.00
26-06-2025,REVIVE ENTERPRISE,20879.00
26-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,159952.00
08-07-2025,KAPOOR MEDICAL SOLUTION,30912.00
28-06-2025,FUSION DISTRIBUTORS(P),5181.00
28-06-2025,KRISHNA SURGICAL (VADODARA),9492.00
28-06-2025,TOUCH SAFE SURGICAL,874.00
04-07-2025,TOONBRANDS SOLTUIONS PVT LTD,70353.00
30-06-2025,CURE LIFESCIENCES,1113.00
30-06-2025,MITANSH SURGICAL (P),2756.00
30-06-2025,TOUCH SAFE SURGICAL,150.00
30-06-2025,ASTRID HEALTHCARE LLP,3776.00
30-06-2025,MITANSH SURGICAL (P),3584.00
30-06-2025,MAA CHANDRA PHARMA(P),997.00
30-06-2025,MAKSON HEALTHCARE,2640.00
30-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,68797.00
30-06-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,324001.00
02-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,121713.00
05-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,343465.00
03-07-2025,YAMUNA MEDITECH PVT.LTD,14224.00
03-07-2025,MITANSH SURGICAL (P),33.00
03-07-2025,VASURA MEDICAL AGENCIES,1131.00
04-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,67785.00
04-07-2025,PRANAV SURGICALS,10360.00
07-07-2025,TVISHA SURGICAL(P MAHUVA),48630.00
07-07-2025,TVISHA SURGICAL(P MAHUVA),63594.00
07-07-2025,KRISHNA SURGICAL (VADODARA),14238.00
07-07-2025,CLADVIQ PHARMACEUTICALS PRIVATE LIMITED,90720.00
07-07-2025,ALPHA MEDICARE AND DEVICES PVT.LTD.,51323.00
07-07-2025,MULTI HEALTH CARE,110880.00
08-07-2025,TOUCH SAFE SURGICAL,2834.00
08-07-2025,K.P.DISTRIBUTORS (P),649.00
08-07-2025,MAA CHANDRA PHARMA(P),997.00
10-07-2025,TOUCH SAFE SURGICAL,1071.00
11-07-2025,FUSION DISTRIBUTORS(P),12864.00
11-07-2025,TOONBRANDS SOLTUIONS PVT LTD,55578.00
11-07-2025,PRANAV SURGICALS,8487.00
11-07-2025,TOONBRANDS SOLTUIONS PVT LTD,55578.00
11-07-2025,PROMEA THERAPEUTICS PRIVATE LIMITED,51072.00
